folioviv,tot_resid,mat_pared,mat_techos,ab_agua,agua_noe,dotac_agua,sanit_agua,drenaje
100130703,3,8,10,1,,1,1,1
100130704,4,8,10,1,,1,1,1
100130705,3,8,10,1,,1,1,1
100130706,4,8,10,1,,1,1,1
100131501,4,8,10,1,,1,1,1
100131502,4,8,10,1,,1,1,1
100131503,4,8,10,1,,1,1,1
100131504,3,8,10,1,,2,1,1
100131505,4,8,10,1,,1,1,1
100131506,2,8,10,1,,1,1,1
100132701,4,8,10,1,,1,1,1
100132702,5,8,10,1,,2,1,1
100132703,3,8,10,1,,1,1,1
100132704,4,8,10,1,,1,1,1
100132705,2,8,10,1,,1,1,1
100132706,1,8,10,1,,1,1,1
100133901,2,8,10,1,,1,1,1
100133902,4,8,10,1,,1,1,1
100133903,4,8,10,1,,1,1,1
100133904,3,8,10,1,,1,1,1
100133905,5,8,10,1,,1,1,1
100133906,2,8,10,1,,1,1,1
100134901,2,8,10,1,,1,1,1
100134902,5,8,10,1,,1,1,1
100134903,2,8,10,1,,1,1,1
100134904,3,8,10,1,,1,1,1
100134905,3,8,10,1,,1,1,1
100134906,1,8,10,1,,1,1,1
100135301,2,8,10,1,,1,1,1
100135302,3,8,10,1,,2,1,1
100135303,3,8,10,1,,2,1,1
100135304,3,8,10,1,,2,1,1
100135305,4,8,10,1,,2,1,1
100135306,3,8,10,1,,1,1,1
100136501,4,8,10,1,,1,1,1
100136502,2,2,10,1,,1,1,1
100136504,3,8,10,1,,1,1,1
100136505,6,8,10,1,,1,1,1
100136506,3,8,10,1,,1,1,1
100137701,1,8,10,1,,1,1,1
100137702,4,8,10,1,,1,1,1
100137703,2,8,10,1,,1,1,1
100137704,1,8,10,1,,1,1,1
100137705,1,8,10,1,,1,1,1
100137706,1,8,10,1,,1,1,1
100138201,2,8,10,1,,1,2,1
100138202,5,8,10,1,,1,1,1
100138204,6,8,10,1,,1,1,1
100138205,2,8,10,1,,1,1,1
100138206,2,8,10,1,,1,1,1
100139201,4,8,10,1,,2,1,1
100139202,1,8,10,1,,1,1,1
100139203,5,8,10,1,,1,1,1
100139204,2,8,10,1,,1,1,1
100139205,1,8,10,1,,1,1,1
100139206,2,8,10,1,,1,1,1
100140401,3,8,10,1,,1,1,1
100140402,5,8,10,1,,2,1,1
100140403,2,8,10,1,,1,1,1
100140404,2,8,10,1,,1,1,1
100140405,2,6,10,1,,1,1,1
100140406,5,8,10,1,,1,1,1
100141601,3,8,10,1,,2,1,1
100141602,2,8,10,1,,1,1,1
100141603,1,1,10,1,,2,1,1
100141604,3,8,3,1,,1,1,1
100141605,1,8,10,1,,1,2,1
100142801,2,8,10,1,,1,1,1
100142802,2,8,10,1,,1,1,1
100142803,1,8,10,1,,1,1,1
100142804,3,8,10,1,,1,1,1
100142805,1,8,10,1,,1,1,1
100142806,3,8,10,1,,1,1,1
100143001,1,8,10,1,,1,1,1
100143002,2,8,10,1,,1,1,1
100143005,5,8,10,1,,1,1,1
100143006,6,8,10,1,,1,1,1
100144301,4,8,10,1,,3,1,1
100144302,1,8,10,1,,1,1,1
100144303,1,8,10,1,,1,1,1
100144304,5,8,10,1,,1,1,1
100144305,6,8,10,1,,2,1,1
100144306,5,8,10,1,,1,1,1
100145501,13,8,10,1,,1,2,1
100145502,3,8,10,1,,1,1,1
100145503,5,8,10,1,,1,1,1
100145504,2,8,10,1,,1,1,1
100145505,5,8,10,1,,1,1,1
100145506,2,8,10,1,,1,1,1
100146901,3,8,10,1,,1,1,1
100146904,3,8,10,1,,1,1,1
100146905,3,8,10,1,,1,1,1
100146906,6,8,10,1,,1,1,1
100147201,2,8,10,1,,1,1,1
100147203,2,8,10,1,,2,1,1
100147204,1,8,10,1,,1,1,1
100147205,3,8,10,1,,1,1,1
100147206,2,8,10,1,,1,1,1
100148701,5,8,10,1,,1,1,1
100148702,3,8,10,1,,1,1,1
100148704,2,8,10,1,,1,1,1
100148705,4,8,10,1,,1,1,1
100148706,3,8,10,1,,1,1,1
100149901,6,8,10,1,,4,1,1
100149902,1,8,10,1,,1,1,1
100149905,3,8,10,1,,2,1,1
100149906,4,8,10,1,,1,1,1
100150201,1,8,10,1,,1,1,1
100150202,2,8,10,1,,1,1,1
100150203,1,8,10,1,,1,2,1
100150204,3,8,10,1,,1,1,1
100150206,2,8,10,1,,1,1,1
100151401,4,8,10,1,,1,1,1
100151402,3,8,10,1,,1,1,1
100151403,4,8,10,1,,1,1,1
100151404,4,8,10,1,,1,1,1
100151405,2,8,10,1,,1,1,1
100151406,2,8,10,1,,1,1,1
100152901,1,8,10,1,,1,1,1
100152903,2,8,10,1,,1,1,1
100152904,1,7,10,1,,1,1,1
100152905,1,8,10,1,,1,1,1
100152906,2,8,10,1,,1,1,1
100153601,2,8,10,1,,2,1,1
100153602,4,8,10,1,,1,1,1
100153603,2,8,10,1,,2,1,1
100153604,2,7,10,1,,1,1,1
100153605,2,8,10,1,,1,1,1
100153606,5,8,10,1,,1,1,1
100154401,5,8,10,1,,1,1,1
100154402,1,8,10,1,,1,1,1
100154404,2,8,10,1,,1,1,1
100154405,7,7,10,1,,1,1,1
100154406,3,8,10,1,,1,1,1
100155801,3,8,10,1,,1,1,1
100155802,3,8,10,1,,1,1,1
100155803,3,8,10,1,,1,1,1
100155804,5,8,10,1,,3,1,1
100155805,2,8,10,1,,1,1,1
100155806,4,8,10,1,,1,1,1
100156402,4,8,10,1,,2,1,1
100156403,1,8,10,1,,1,1,1
100156404,2,8,10,1,,3,1,1
100156406,6,8,3,1,,2,2,1
100157001,1,8,10,1,,2,1,1
100157002,4,8,10,1,,1,1,1
100157003,1,8,10,1,,1,1,1
100157004,3,8,10,1,,1,1,1
100157005,3,8,10,1,,1,1,1
100157006,6,8,10,1,,1,1,1
100158601,6,8,10,1,,1,1,1
100158602,1,8,10,1,,1,2,1
100158603,4,8,10,1,,1,1,1
100158604,5,8,10,1,,1,1,1
100158605,2,8,10,1,,1,1,1
100158606,8,8,10,1,,1,1,1
100159301,3,8,10,1,,1,1,1
100159302,2,8,10,1,,1,1,1
100159303,2,8,10,1,,1,1,1
100159304,2,8,10,1,,1,1,1
100159305,4,8,10,1,,1,1,1
100159306,3,8,10,1,,1,1,1
100160501,3,8,10,1,,2,1,1
100160502,1,8,10,1,,1,1,1
100160503,5,8,10,1,,1,1,1
100160504,4,8,10,1,,1,1,1
100160505,1,8,10,1,,2,1,1
100161801,2,8,10,1,,1,1,1
100161802,5,8,10,1,,2,1,1
100161803,4,8,10,1,,1,1,1
100161804,5,8,10,1,,2,1,1
100161805,4,8,10,1,,1,1,1
100161806,11,8,10,1,,3,1,1
100162001,3,8,3,1,,2,2,1
100162002,3,8,10,1,,1,1,1
100162003,5,8,10,1,,1,1,1
100162004,4,8,10,1,,2,2,1
100162005,6,8,10,1,,2,1,1
100162006,2,8,10,1,,1,2,1
100163701,4,8,10,1,,1,1,1
100163704,2,8,10,1,,1,1,1
100163705,1,8,10,1,,1,1,1
100163706,6,8,10,1,,1,1,1
100164601,3,8,10,1,,1,1,1
100164602,1,8,10,1,,1,1,1
100164603,1,8,10,1,,1,1,1
100164604,1,8,10,1,,1,1,1
100164605,4,8,10,1,,1,1,1
100164606,2,8,10,1,,1,1,1
100165902,1,8,10,1,,1,1,1
100165904,2,8,10,1,,1,1,1
100165905,3,8,10,1,,1,1,1
100166201,3,8,10,1,,1,1,1
100166202,4,8,10,1,,1,1,1
100166203,2,8,10,1,,2,1,1
100166204,5,8,10,1,,2,1,1
100166205,1,8,10,1,,1,1,1
100167401,3,8,10,1,,1,1,1
100167402,3,8,10,1,,1,1,1
100167403,1,8,10,1,,1,1,1
100167404,2,8,10,1,,1,1,1
100167405,4,8,10,1,,1,1,1
100167406,1,8,10,1,,1,1,1
100168601,2,8,10,1,,1,2,1
100168602,4,8,10,1,,1,1,1
100168603,3,8,10,1,,1,1,1
100168604,1,8,10,1,,1,1,1
100168605,2,8,10,1,,1,1,1
100168606,4,8,10,1,,1,1,1
100169801,5,8,10,1,,1,1,1
100169802,3,8,10,1,,1,1,1
100169803,3,8,10,1,,1,1,1
100169804,4,8,10,1,,1,1,1
100169805,5,8,10,1,,1,1,1
100169806,1,8,10,1,,1,1,1
100170301,1,8,10,1,,1,1,1
100170302,2,8,10,1,,1,2,1
100170303,5,8,10,1,,1,1,1
100170304,4,8,10,1,,1,1,1
100170305,3,8,10,1,,1,1,1
100170306,2,8,10,1,,1,1,1
100171501,3,8,10,1,,1,1,1
100171502,5,6,10,1,,1,1,1
100171504,2,8,10,1,,1,2,1
100171505,2,8,10,1,,1,1,1
100171506,5,8,10,1,,1,1,1
100172701,6,8,10,1,,1,1,1
100172702,3,8,10,1,,1,1,1
100172704,3,8,10,1,,1,1,1
100172705,4,8,10,1,,1,1,1
100172706,6,8,10,1,,1,1,1
100173901,1,8,10,1,,1,2,1
100173902,1,8,10,1,,1,2,1
100173903,3,8,10,1,,1,1,1
100173904,1,8,10,1,,1,2,1
100173905,9,8,10,1,,1,1,1
100173906,3,8,10,1,,1,1,1
100174202,4,8,10,1,,1,1,1
100174203,1,8,10,1,,1,1,1
100174204,4,8,10,1,,1,1,1
100174205,5,8,10,1,,1,1,1
100174206,3,8,10,1,,1,1,1
100175401,5,8,10,1,,1,1,1
100175402,4,8,10,1,,1,2,1
100175403,1,8,10,1,,2,2,1
100175404,4,8,10,1,,1,1,1
100175405,12,8,10,1,,1,1,1
100175406,5,8,10,1,,1,1,1
100176601,6,8,10,1,,3,1,1
100176602,6,8,10,1,,2,1,1
100176603,4,8,10,1,,3,1,1
100176604,2,8,10,1,,1,1,1
100176605,6,8,10,1,,3,1,1
100176606,5,8,10,1,,3,1,1
100177801,4,8,10,1,,1,2,1
100177802,6,8,10,1,,1,2,1
100177803,9,8,10,1,,1,1,1
100177804,5,8,10,1,,1,1,1
100177805,6,8,10,1,,2,1,1
100177806,5,8,10,1,,1,2,1
100178001,2,8,10,1,,2,1,1
100178002,7,8,10,1,,3,1,1
100178003,2,8,10,1,,4,1,1
100178004,3,8,10,1,,1,1,1
100178005,5,8,10,1,,2,1,1
100178006,2,8,10,1,,4,1,1
100179001,5,8,10,1,,1,1,1
100179002,5,8,10,1,,1,1,1
100179003,1,8,10,1,,2,1,1
100179004,1,8,10,1,,1,1,1
100179005,2,8,10,1,,2,1,1
100179006,4,8,10,1,,1,1,1
100180001,4,8,10,1,,1,1,1
100180002,5,8,10,1,,1,1,1
100180004,2,8,10,1,,1,1,1
100180005,4,8,10,1,,1,1,1
100180006,3,8,10,1,,1,1,1
100181301,2,8,10,1,,1,1,1
100181302,2,8,10,1,,1,1,1
100181303,2,8,10,1,,1,1,1
100181304,5,8,10,1,,1,2,1
100181305,2,8,10,1,,1,1,1
100181306,6,8,10,1,,1,2,1
100182501,4,8,10,1,,1,1,1
100182502,2,8,10,1,,1,1,1
100182503,6,8,10,1,,1,1,1
100182504,3,8,10,1,,1,1,1
100182505,1,8,10,1,,1,1,1
100182506,3,8,10,1,,1,1,1
100183701,1,8,10,1,,1,1,1
100183702,4,8,10,1,,2,1,1
100183703,3,8,10,1,,1,1,1
100183704,5,8,10,1,,1,1,1
100183705,5,8,10,1,,1,1,1
100183706,1,8,10,1,,1,1,1
100184901,2,8,10,1,,1,1,1
100184902,7,8,10,1,,1,1,1
100184903,1,8,10,1,,5,1,1
100184904,4,8,10,1,,2,1,1
100184906,4,8,10,1,,2,1,1
100185301,5,8,10,1,,1,1,1
100185302,4,8,10,1,,1,1,1
100185304,4,8,10,1,,1,1,1
100185305,4,8,10,1,,1,1,1
100185306,3,8,10,1,,1,1,1
100186301,3,8,10,1,,1,1,1
100186302,4,8,10,1,,2,1,1
100186303,4,8,10,1,,2,1,1
100186304,1,8,10,1,,1,1,1
100186305,4,8,10,1,,2,1,1
100186306,2,8,10,1,,1,1,1
100187501,6,8,10,1,,2,1,1
100187502,4,8,10,1,,2,1,1
100187503,1,8,10,1,,1,1,1
100187504,2,8,10,1,,1,1,1
100187505,5,8,10,1,,2,1,1
100187506,2,8,10,1,,1,1,1
100188701,5,8,10,1,,1,1,1
100188702,3,8,10,1,,1,1,1
100188704,1,8,10,1,,1,1,1
100188705,2,8,10,1,,1,1,1
100189201,4,8,10,1,,1,1,1
100189202,2,8,10,1,,1,1,1
100189203,5,8,10,1,,1,1,1
100189204,4,8,10,1,,1,2,1
100189205,5,8,10,1,,1,1,1
100189206,2,8,10,1,,1,1,1
100190301,2,8,10,1,,1,1,1
100190302,5,8,10,1,,1,1,1
100190303,3,8,10,1,,1,1,1
100190304,1,8,10,1,,1,1,1
100190305,10,8,10,1,,1,1,1
100190306,2,8,10,1,,1,1,1
100191902,4,8,10,1,,1,1,1
100191903,3,8,10,1,,1,1,1
100191905,4,8,10,1,,1,1,1
100192501,3,8,10,1,,1,1,1
100192502,3,8,10,1,,1,1,1
100192503,2,8,10,1,,1,1,1
100192504,6,8,10,1,,1,1,1
100192505,6,8,10,1,,1,1,1
100192506,6,8,10,1,,1,1,1
100193201,4,8,10,1,,2,1,1
100193202,4,8,10,1,,1,1,1
100193203,3,8,10,1,,2,1,1
100193204,3,8,10,1,,1,1,1
100193205,2,8,10,1,,1,1,1
100193206,2,8,10,1,,1,1,1
100194401,2,8,10,1,,1,1,1
100194402,4,8,10,1,,1,1,1
100194403,1,8,10,1,,1,1,1
100194404,2,8,10,1,,1,1,1
100194405,5,8,10,1,,1,1,1
100194406,1,8,10,1,,1,1,1
100195401,2,8,10,1,,1,1,1
100195402,5,8,10,1,,1,1,1
100195403,1,8,10,1,,2,1,1
100195404,4,8,10,1,,1,1,1
100195406,4,8,10,1,,1,1,1
100196601,5,8,10,1,,1,1,1
100196602,1,8,10,1,,1,1,1
100196603,1,8,10,1,,1,1,1
100196604,2,8,10,1,,2,1,1
100196605,2,8,10,1,,2,1,1
100196606,3,8,10,1,,2,1,1
100197601,2,8,10,1,,2,1,1
100197603,5,8,10,1,,1,1,1
100197604,3,8,10,1,,2,1,1
100197605,3,8,10,1,,1,1,1
100197606,1,8,10,1,,1,1,1
100198801,3,8,10,1,,2,1,1
100198802,5,8,10,1,,2,1,1
100198803,4,8,10,1,,1,1,1
100198804,4,8,10,1,,2,1,1
100198805,3,8,10,1,,1,1,1
100198806,3,8,10,1,,1,1,1
100199001,3,8,10,1,,2,1,1
100199002,3,8,10,1,,1,1,1
100199003,4,8,10,1,,2,1,1
100199004,5,1,10,1,,2,1,1
100199005,3,8,10,1,,1,1,1
100199006,5,8,10,1,,1,1,1
100200802,5,8,10,1,,2,1,1
100200803,2,8,10,1,,1,1,1
100200806,5,8,10,1,,3,1,1
100201301,1,8,10,1,,2,1,1
100201304,1,8,10,1,,2,1,1
100201305,4,8,10,1,,5,1,1
100201306,3,8,10,1,,1,1,1
100202002,3,8,10,1,,1,1,1
100202003,5,8,10,1,,1,1,1
100202004,3,8,10,1,,1,1,1
100203302,2,8,10,1,,1,1,1
100203303,5,8,10,1,,1,1,1
100203304,2,8,10,1,,1,1,1
100203306,1,8,10,1,,1,1,1
100204501,4,8,10,1,,2,1,1
100204502,1,8,10,1,,2,1,1
100204503,8,8,10,1,,2,1,1
100205501,3,8,10,1,,1,1,1
100205502,3,8,10,1,,1,1,1
100205503,4,8,10,1,,2,1,1
100205504,2,8,10,1,,2,1,1
100205505,2,8,10,1,,1,1,1
100206701,6,8,10,1,,1,1,1
100206702,4,8,10,1,,1,1,1
100206703,3,8,10,1,,1,1,1
100206704,1,8,10,1,,1,1,1
100206706,1,8,10,1,,1,1,1
100207301,4,8,10,1,,1,1,1
100207302,3,8,10,1,,1,1,1
100207303,4,8,10,1,,1,1,1
100207304,7,8,10,1,,1,1,1
100207305,6,8,10,1,,1,1,1
100207306,3,8,10,1,,1,1,1
100208901,3,8,10,1,,1,1,1
100208902,5,8,10,1,,1,1,1
100208903,1,8,10,1,,1,1,1
100208904,4,8,10,1,,1,1,1
100208905,3,8,10,1,,1,1,1
100208906,4,8,10,1,,1,1,1
100209701,1,8,10,1,,1,1,1
100209702,3,8,10,1,,1,1,1
100209703,5,8,10,1,,1,1,1
100210901,4,8,10,3,,1,1,1
100210902,3,8,10,1,,1,1,1
100210903,4,8,10,1,,1,1,1
100210904,2,8,10,1,,1,1,1
100210905,5,8,10,1,,1,1,1
100210906,1,8,10,1,,1,1,1
100211201,5,8,10,1,,1,1,1
100211202,6,8,10,1,,2,1,1
100211203,5,8,10,1,,2,1,1
100211204,4,8,10,1,,2,1,1
100211205,3,8,10,1,,2,1,1
100211206,2,8,10,1,,1,1,1
100212702,6,8,10,1,,1,1,1
100212704,6,8,10,1,,1,1,1
100212705,5,8,10,1,,1,1,1
100213901,3,8,10,1,,1,1,1
100213902,2,8,10,1,,1,1,1
100213903,2,8,10,1,,1,1,1
100213904,2,8,10,1,,1,1,1
100213905,2,8,10,1,,1,1,1
100213906,3,8,10,1,,1,1,1
100214201,2,8,10,1,,1,1,1
100214202,4,8,10,1,,1,1,1
100214203,4,8,10,1,,1,1,1
100214204,3,8,10,1,,1,1,1
100214206,4,8,10,1,,1,1,1
100215201,5,8,10,1,,1,1,1
100215202,2,8,10,1,,1,1,1
100215203,6,8,10,1,,1,1,1
100215205,1,8,10,1,,2,1,1
100215206,2,8,10,1,,1,1,1
100216801,4,8,10,1,,1,1,1
100216802,1,8,10,1,,1,1,1
100216803,2,8,10,1,,1,1,1
100216804,5,8,10,1,,1,1,1
100216805,2,8,10,1,,1,1,1
100216806,2,8,10,1,,1,1,1
100217401,1,8,10,1,,2,1,1
100217402,2,8,10,1,,1,1,1
100217403,3,8,10,1,,1,1,1
100217404,3,8,10,1,,1,1,1
100217405,3,8,10,1,,1,1,1
100217406,3,8,10,1,,1,1,1
100218602,2,8,10,1,,1,1,1
100218603,4,8,10,1,,1,1,1
100218604,3,8,10,1,,1,1,1
100219401,1,8,10,1,,1,1,1
100219402,4,8,10,1,,1,1,1
100219403,4,8,10,1,,1,1,1
100219404,3,8,10,1,,1,1,1
100219405,1,8,10,1,,1,1,1
100219406,2,8,10,1,,1,1,1
100220601,2,8,10,1,,1,1,1
100220602,3,8,10,1,,2,1,1
100220603,3,8,10,1,,1,1,1
100220604,1,8,10,1,,1,1,1
100220605,2,8,10,1,,1,1,1
100220606,7,8,10,1,,1,1,1
100221502,2,8,10,1,,1,1,1
100221503,6,8,10,1,,1,1,1
100221504,4,8,10,1,,1,1,1
100221505,3,8,10,1,,1,1,1
100221506,4,8,10,1,,1,1,1
100222802,2,8,10,1,,1,1,1
100222803,4,8,10,1,,1,1,1
100222805,1,8,10,1,,1,1,1
100222806,3,8,10,1,,1,1,1
100223401,2,8,10,1,,1,1,1
100223402,5,8,10,1,,1,1,1
100223403,5,8,10,1,,1,1,1
100223404,5,8,10,1,,2,1,1
100223405,5,8,10,1,,1,1,1
100223406,2,1,3,1,,2,2,1
100224801,5,8,10,1,,1,1,1
100224802,4,8,10,1,,1,1,1
100224803,2,8,10,1,,1,1,1
100224804,4,8,10,1,,2,1,1
100224805,3,8,10,1,,1,1,1
100224806,3,8,10,1,,1,1,1
100225601,1,8,10,1,,1,1,1
100225602,2,8,10,1,,1,1,1
100225603,9,8,10,1,,1,1,1
100225604,2,8,10,1,,1,1,1
100225605,5,8,10,1,,1,1,1
100225606,4,8,10,1,,1,1,1
100226001,3,8,10,1,,1,1,1
100226004,3,8,10,1,,1,1,1
100226005,5,8,10,1,,1,1,1
100227301,5,8,10,1,,1,1,1
100227302,1,8,10,1,,1,1,1
100227303,3,8,10,1,,1,1,1
100227304,4,8,10,1,,1,1,1
100227305,3,8,10,1,,1,1,1
100227306,5,8,10,1,,1,1,1
100228801,5,8,10,1,,1,1,1
100228802,4,8,10,1,,1,1,1
100228803,4,8,10,1,,1,1,1
100228804,4,8,10,1,,1,1,1
100228805,2,8,10,1,,1,1,1
100228806,2,8,10,1,,1,1,1
100229501,2,8,10,1,,1,1,1
100229502,3,8,10,1,,1,1,1
100229503,8,8,10,1,,1,1,1
100229504,2,8,10,1,,1,1,1
100229505,4,8,10,1,,1,1,1
100229506,2,8,10,1,,1,1,1
100230001,6,8,10,1,,1,1,1
100230002,5,8,10,1,,1,1,1
100230003,2,8,10,1,,1,1,1
100230004,1,8,10,1,,1,1,1
100230005,3,8,10,1,,1,1,1
100230006,5,8,10,1,,1,1,1
100231301,4,8,10,1,,1,1,1
100231302,3,8,10,1,,1,1,1
100231303,6,8,10,1,,1,1,1
100231304,3,8,10,1,,1,1,1
100231305,2,8,10,1,,1,1,1
100231306,6,8,10,1,,1,1,1
100232501,4,8,10,1,,1,1,1
100232502,3,8,10,1,,1,1,1
100232503,3,8,10,1,,1,1,1
100232504,2,8,10,1,,1,1,1
100232505,1,8,10,1,,1,1,1
100232506,1,8,10,1,,1,1,1
100233701,4,8,10,1,,1,1,1
100233703,1,8,10,1,,1,1,1
100233704,6,8,10,1,,1,1,1
100233705,4,8,10,1,,1,1,1
100233706,2,8,10,1,,1,1,1
100234701,2,8,10,1,,1,1,1
100234703,6,8,10,1,,1,1,1
100234704,5,8,10,1,,1,1,1
100234705,3,8,10,1,,1,1,1
100234706,5,8,10,1,,1,1,1
100235901,5,8,10,1,,2,1,1
100235902,3,8,10,1,,2,1,1
100235903,5,8,10,1,,1,1,1
100235904,2,8,10,1,,2,1,1
100235905,3,8,10,1,,1,1,1
100235906,2,8,10,1,,1,1,1
100236201,5,8,10,1,,1,1,1
100236202,5,8,10,1,,1,1,1
100236203,4,8,10,1,,1,1,1
100236204,2,8,10,1,,1,1,1
100236205,3,8,10,1,,1,1,1
100236206,4,5,10,1,,1,1,1
100237901,3,8,10,1,,1,1,1
100237902,3,8,10,1,,1,1,1
100237903,2,8,10,1,,1,1,1
100237904,8,8,10,1,,1,1,1
100237905,4,8,10,1,,1,1,1
100237906,2,8,10,1,,1,1,1
100238201,1,8,10,1,,1,1,1
100238202,3,8,10,1,,1,1,1
100238203,3,8,10,1,,1,1,1
100238204,2,8,10,1,,1,1,1
100238205,7,8,10,1,,1,1,1
100238206,4,8,10,1,,1,1,1
100239401,5,8,10,1,,1,1,1
100239402,5,8,10,1,,1,1,1
100239403,6,8,10,1,,1,1,1
100239404,5,8,10,1,,5,2,1
100239405,1,8,10,1,,1,1,1
100239406,5,8,10,1,,1,1,1
100240001,4,8,10,1,,2,1,1
100240002,4,8,10,1,,1,1,1
100240003,2,8,10,1,,1,1,1
100240004,2,8,10,1,,2,1,1
100240005,2,8,10,1,,2,1,1
100240006,2,8,10,1,,1,1,1
100241301,5,8,10,1,,1,1,1
100241302,5,8,10,1,,1,1,1
100241303,1,8,10,1,,2,1,1
100241304,4,8,10,1,,2,1,1
100241306,5,8,10,1,,1,1,1
100242501,3,8,10,1,,1,1,1
100242502,1,8,10,1,,1,1,1
100242503,2,8,10,1,,1,1,1
100242505,1,8,10,1,,2,1,1
100243401,4,8,10,1,,1,1,1
100243402,2,8,10,1,,1,1,1
100243403,3,8,10,1,,1,1,1
100243404,1,8,10,1,,1,1,1
100243405,6,8,10,1,,1,1,1
100243406,3,8,10,1,,1,1,1
100244601,3,8,10,1,,1,1,1
100244602,3,8,10,1,,1,1,1
100244603,2,8,10,1,,1,1,1
100244604,3,8,10,1,,1,1,1
100244605,2,8,10,1,,1,1,1
100244606,2,8,10,1,,2,1,1
100245802,3,8,10,1,,1,1,1
100245803,1,8,10,1,,1,1,1
100245804,5,8,10,1,,1,1,1
100245805,1,8,10,1,,1,1,1
100245806,2,8,10,1,,1,1,1
100246001,2,8,10,1,,1,1,1
100246002,4,8,10,1,,2,1,1
100246003,5,8,10,1,,1,1,1
100246004,5,8,10,1,,2,1,1
100246005,2,8,10,1,,1,1,1
100246006,4,8,10,1,,1,1,1
100247601,4,8,10,1,,1,1,1
100247602,5,8,10,1,,1,2,1
100247603,2,8,10,1,,1,1,1
100247604,4,8,10,1,,1,1,1
100247605,1,8,10,1,,1,1,1
100247606,1,8,10,1,,1,1,1
100248301,5,8,10,1,,1,1,1
100248302,2,8,10,1,,1,1,1
100248303,5,8,10,1,,1,1,1
100248304,4,8,10,1,,1,1,1
100248305,4,8,10,1,,1,1,1
100248306,4,8,10,1,,1,1,1
100249501,4,8,10,1,,1,1,1
100249502,5,8,10,1,,1,1,1
100249503,2,8,10,1,,1,1,1
100249504,3,8,10,1,,1,1,1
100249505,3,8,10,1,,1,1,1
100249506,3,8,10,1,,1,1,1
100250801,3,8,10,1,,2,1,1
100250802,4,8,10,1,,1,1,1
100250803,4,8,10,1,,1,1,1
100250804,5,8,10,1,,1,1,1
100250805,2,8,10,1,,2,1,1
100251001,4,8,10,1,,1,1,1
100251002,10,8,10,1,,1,1,1
100251003,1,8,10,1,,1,1,1
100251004,2,8,10,1,,1,1,1
100251005,3,8,10,1,,1,2,1
100251006,4,8,10,1,,1,1,1
100252301,1,8,10,1,,1,1,1
100252302,1,8,10,1,,1,1,1
100252303,4,8,10,1,,3,1,1
100252304,2,8,10,1,,1,1,1
100252305,3,8,10,1,,1,1,1
100252306,3,8,10,1,,1,1,1
100253701,3,8,10,1,,2,1,1
100253702,3,8,10,1,,2,1,1
100253703,4,8,10,1,,2,1,1
100253704,4,8,10,1,,2,1,1
100253705,5,8,10,1,,2,1,1
100253706,3,8,10,1,,2,1,1
100254501,4,8,10,1,,1,1,1
100254502,1,8,10,1,,1,1,1
100254503,4,8,10,1,,1,1,1
100254504,3,8,10,1,,1,1,1
100254506,7,8,10,1,,1,1,1
100255701,9,8,10,1,,1,1,1
100255702,5,8,10,1,,1,1,1
100255703,3,8,10,1,,1,1,1
100255704,1,8,10,1,,1,1,1
100255705,4,8,10,1,,1,1,1
100255706,4,8,10,1,,1,1,1
100256701,2,8,10,1,,1,1,1
100256702,1,8,10,1,,2,1,1
100256703,2,8,10,1,,1,1,1
100256704,5,8,10,1,,1,1,1
100256705,4,8,10,1,,1,1,1
100256706,3,8,10,1,,2,1,1
100257901,3,8,10,1,,1,1,1
100257902,2,8,10,1,,1,1,1
100257903,4,8,10,1,,1,1,1
100257904,2,8,10,1,,1,1,1
100257905,6,8,10,1,,1,1,1
100257906,2,8,10,1,,1,1,1
100258201,4,8,10,1,,1,1,1
100258202,3,8,10,1,,1,1,1
100258203,4,8,10,1,,1,1,1
100258204,4,8,10,1,,1,1,1
100258205,3,8,10,1,,1,1,1
100258206,2,8,10,1,,1,1,1
100259201,3,7,8,1,,3,1,1
100259202,5,7,8,1,,3,1,1
100259203,5,7,8,1,,3,1,1
100259204,5,7,3,1,,3,1,1
100259205,3,7,10,1,,3,1,1
100259206,4,8,10,1,,4,1,1
100259507,1,8,10,1,,4,1,1
100259508,4,8,10,1,,2,2,1
100259509,3,8,10,1,,1,1,1
100259510,5,8,10,1,,2,1,1
100259511,2,8,10,1,,3,1,1
100259512,6,8,10,1,,2,2,1
100259713,4,8,3,1,,4,1,1
100259714,4,8,10,1,,2,1,1
100259715,3,8,10,1,,2,1,1
100259717,3,8,10,1,,2,1,1
100259919,8,8,10,1,,3,1,1
100259920,5,8,10,1,,3,1,1
100259921,3,8,10,1,,4,1,1
100259922,2,8,10,1,,2,1,1
100259923,1,8,10,1,,2,1,1
100259924,1,8,10,1,,3,1,1
100260019,1,8,10,1,,2,1,1
100260020,3,8,10,1,,2,1,1
100260021,4,8,10,1,,1,1,1
100260022,2,8,10,1,,1,1,1
100260023,3,8,10,1,,1,1,1
100260024,2,8,10,1,,5,1,1
100260401,2,8,10,1,,1,1,1
100260402,9,8,10,1,,1,1,1
100260404,4,8,10,1,,1,1,1
100260405,3,8,10,1,,1,1,1
100260406,7,8,10,1,,2,1,1
100260608,6,8,10,1,,1,1,1
100260609,2,8,10,1,,2,1,1
100260610,4,8,10,1,,1,1,1
100260611,6,8,10,1,,2,1,1
100260612,2,8,10,1,,2,1,1
