folioviv,camb_clim,climate_vulnerability_intensity
100294717,0,0
100294718,0,0
100294919,0,0
100294920,0,0
100294921,0,0
100294922,0,0
100294923,0,0
100294924,1,8
100295201,0,0
100295202,0,0
100295203,0,0
100295204,0,0
100295205,0,0
100295206,0,0
100295507,0,0
100295508,0,0
100295509,0,0
100295511,0,0
100295512,0,0
100295713,0,0
100295714,0,0
100295715,0,0
100295715,0,0
100295715,0,0
100295716,0,0
100295717,0,0
100295718,0,0
100295919,0,0
100295920,0,0
100295921,0,0
100295922,0,0
100295923,0,0
100295924,0,0
100296201,1,8
100296201,0,0
100296202,0,0
100296203,0,0
100296204,0,0
100296205,0,0
100296206,0,0
100296407,0,0
100296408,0,0
100296409,0,0
100296410,0,0
100296411,0,0
100296412,0,0
100296613,0,0
100296614,1,8
100296615,1,8
100296616,0,0
100296617,1,8
100296618,0,0
100296919,0,0
100296920,0,0
100296921,0,0
100296922,0,0
100296923,0,0
100296924,0,0
100297201,0,0
100297202,1,8
100297203,0,0
100297204,0,0
100297205,0,0
100297206,0,0
100297407,1,8
100297408,0,0
100297409,0,0
100297411,0,0
100297412,0,0
100297613,0,0
100297614,0,0
100297615,0,0
100297616,0,0
100297617,0,0
100297618,0,0
100297819,0,0
100297820,0,0
100297821,0,0
100297822,1,8
100297824,0,0
100298301,0,0
100298302,1,8
100298303,1,8
100298304,1,8
100298305,0,0
100298306,0,0
100298507,0,0
100298508,0,0
100298509,0,0
100298510,0,0
100298512,0,0
100298713,1,8
100298714,0,0
100298715,1,8
100298716,0,0
100298718,0,0
100298919,0,0
100298920,0,0
100298921,0,0
100298922,0,0
100298923,1,8
100298924,0,0
100299201,0,0
100299202,0,0
100299203,0,0
100299204,0,0
100299206,0,0
100300201,0,0
100300202,0,0
100300203,0,0
100300204,0,0
100300205,0,0
100300206,0,0
100300407,0,0
100300408,0,0
100300409,0,0
100300410,0,0
100300411,0,0
100300412,0,0
100300613,0,0
100300614,0,0
100300615,0,0
100300616,0,0
100300617,0,0
100300618,0,0
100300819,0,0
100300820,0,0
100300821,0,0
100300822,0,0
100300823,1,8
100300824,0,0
100301401,0,0
100301402,0,0
100301403,0,0
100301404,0,0
100301406,0,0
100302601,0,0
100302602,0,0
100302603,0,0
100302604,0,0
100302606,0,0
100303801,0,0
100303802,0,0
100303803,0,0
100303804,0,0
100303805,0,0
100303806,0,0
100304001,0,0
100304002,0,0
100304003,0,0
100304004,0,0
100304005,0,0
100304006,0,0
160305019,0,0
160305020,0,0
160305021,0,0
160305022,0,0
160305023,0,0
160305024,0,0
160305301,0,0
160305302,0,0
160305303,0,0
160305304,0,0
160305305,0,0
160305306,0,0
160305507,0,0
160305508,0,0
160305509,0,0
160305510,0,0
160305511,0,0
160305512,0,0
160305813,0,0
160305814,0,0
160305815,0,0
160305816,0,0
160305817,0,0
160305818,0,0
160306201,0,0
160306202,0,0
160306203,1,8
160306204,0,0
160306205,0,0
160306206,0,0
160306407,0,0
160306408,0,0
160306409,0,0
160306410,0,0
160306411,0,0
160306412,0,0
160306713,0,0
160306714,0,0
160306715,0,0
160306716,0,0
160306717,0,0
160306718,0,0
160306919,0,0
160306920,1,8
160306921,0,0
160306922,0,0
160306923,0,0
160307019,0,0
160307020,0,0
160307021,0,0
160307022,0,0
160307023,0,0
160307024,0,0
160307301,0,0
160307302,0,0
160307303,0,0
160307304,0,0
160307305,0,0
160307306,1,8
160307607,0,0
160307608,0,0
160307609,0,0
160307610,0,0
160307611,0,0
160307612,0,0
160307813,0,0
160307814,0,0
160307815,0,0
160307816,0,0
160307818,0,0
160308201,0,0
160308202,1,8
160308203,0,0
160308204,1,8
160308205,0,0
160308206,1,8
160308507,0,0
160308508,0,0
160308509,0,0
160308510,1,8
160308511,0,0
160308512,0,0
160308714,0,0
160308715,0,0
160308716,0,0
160308717,0,0
160308718,0,0
160308919,0,0
160308920,0,0
160308921,0,0
160308922,0,0
160308923,0,0
160308924,0,0
160309020,0,0
160309021,0,0
160309022,0,0
160309023,0,0
160309024,0,0
160309024,0,0
160309401,0,0
160309402,0,0
160309403,0,0
160309404,0,0
160309405,0,0
160309406,0,0
160309607,0,0
160309607,0,0
160309608,0,0
160309609,0,0
160309610,0,0
160309611,0,0
160309612,0,0
160309813,0,0
160309814,0,0
160309815,0,0
160309816,0,0
160309817,1,8
160309818,0,0
160310511,0,0
160310512,1,8
160311201,0,0
160311202,0,0
160311203,1,8
160311204,0,0
160311205,0,0
160311206,0,0
160311407,0,0
160311408,0,0
160311409,0,0
160311410,0,0
160311411,0,0
160311412,0,0
160311613,0,0
160311614,0,0
160311615,0,0
160311616,0,0
160311617,0,0
160311618,0,0
160311819,0,0
160311820,1,8
160311821,0,0
160311822,0,0
160311823,0,0
160311824,0,0
160312019,0,0
160312020,1,8
160312021,0,0
160312022,0,0
160312023,0,0
160312024,0,0
160312301,0,0
160312302,0,0
160312303,0,0
160312306,0,0
160312507,0,0
160312508,0,0
160312509,0,0
160312512,0,0
160312713,0,0
160312714,1,8
160312715,0,0
160312716,0,0
160312717,0,0
160312718,0,0
160313201,0,0
160313202,0,0
160313203,0,0
160313204,0,0
160313205,0,0
160313206,1,8
160313407,1,8
160313408,0,0
160313409,1,8
160313410,1,8
160313411,1,8
160313412,1,8
160313613,0,0
160313614,0,0
160313615,0,0
160313616,1,8
160313617,0,0
160313618,1,8
160313919,1,8
160313920,1,8
160313921,1,8
160313922,0,0
160313923,1,8
160313924,1,8
160314019,1,8
160314020,0,0
160314021,0,0
160314022,1,8
160314301,0,0
160314302,0,0
160314303,0,0
160314304,1,8
160314305,0,0
160314306,0,0
160314507,1,8
160314508,1,8
160314509,1,8
160314510,1,8
160314511,1,8
160314512,1,8
160314813,0,0
160314814,1,8
160314815,0,0
160314816,1,8
160314817,0,0
160314818,0,0
160315202,1,8
160315203,1,8
160315204,0,0
160315205,0,0
160315206,0,0
160315407,1,8
160315408,1,8
160315409,1,8
160315410,1,8
160315411,0,0
160315412,1,8
160315713,0,0
160315714,0,0
160315715,0,0
160315717,0,0
160315718,0,0
160315919,0,0
160315920,0,0
160315921,0,0
160315922,0,0
160315923,0,0
160316019,0,0
160316020,0,0
160316021,0,0
160316023,0,0
160316024,0,0
160316301,0,0
160316302,0,0
160316303,0,0
160316304,0,0
160316305,0,0
160316306,0,0
160316607,0,0
160316608,0,0
160316609,0,0
160316610,0,0
160316611,0,0
160316612,0,0
160316813,0,0
160316814,0,0
160316815,0,0
160316816,0,0
160316817,0,0
160316818,0,0
160317201,1,8
160317204,1,8
160317205,0,0
160317206,0,0
160317507,0,0
160317508,0,0
160317509,0,0
160317510,0,0
160317511,0,0
160317512,1,8
160317713,0,0
160317715,0,0
160317716,0,0
160317717,0,0
160317718,0,0
160317919,0,0
160317920,0,0
160317921,0,0
160317922,0,0
160317923,1,8
160317924,0,0
160318019,0,0
160318020,0,0
160318021,0,0
160318022,0,0
160318022,0,0
160318023,0,0
160318024,0,0
160318401,0,0
160318402,0,0
160318403,1,8
160318405,0,0
160318406,0,0
160318607,0,0
160318608,1,8
160318609,0,0
160318610,0,0
160318611,0,0
160318612,0,0
160318813,1,8
160318814,0,0
160318816,0,0
160318817,1,8
160318818,0,0
160319301,0,0
160319301,0,0
160319303,1,8
160319304,0,0
160319305,0,0
160319306,1,8
160319507,0,0
160319508,0,0
160319509,0,0
160319510,0,0
160319511,0,0
160319512,1,9
160319713,0,0
160319714,0,0
160319715,0,0
160319716,0,0
160319717,0,0
160319718,0,0
160319919,0,0
160319920,0,0
160319921,0,0
160319923,0,0
160320201,0,0
160320202,0,0
160320203,1,8
160320204,0,0
160320205,0,0
160320206,1,8
160320407,0,0
160320408,0,0
160320409,0,0
160320410,0,0
160320411,0,0
160320412,0,0
160320614,0,0
160320615,0,0
160320616,0,0
160320617,1,8
160320618,0,0
160320820,0,0
160320821,0,0
160320822,0,0
160320824,0,0
160321019,0,0
160321020,1,8
160321021,0,0
160321022,0,0
160321023,0,0
160321024,0,0
160321301,0,0
160321302,1,8
160321303,0,0
160321304,0,0
160321305,0,0
160321306,0,0
160321507,0,0
160321508,0,0
160321509,0,0
160321511,0,0
160321713,0,0
160321714,0,0
160321715,1,8
160321716,0,0
160321717,0,0
160321718,0,0
160322201,0,0
160322202,0,0
160322203,0,0
160322204,0,0
160322205,0,0
160322206,1,8
160322407,0,0
160322407,0,0
160322408,0,0
160322409,1,8
160322411,0,0
160322412,0,0
160322613,0,0
160322614,0,0
160322615,0,0
160322616,0,0
160322617,0,0
160322618,0,0
160322919,0,0
160322920,0,0
160322921,0,0
160322922,0,0
160322923,0,0
160322924,0,0
160323019,0,0
160323020,0,0
160323021,0,0
160323022,0,0
160323023,0,0
160323024,0,0
160323301,0,0
160323302,0,0
160323303,0,0
160323304,0,0
160323305,0,0
160323306,0,0
160323306,0,0
160323507,0,0
160323509,0,0
160323510,0,0
160323511,1,8
160323512,0,0
160323813,0,0
160323814,0,0
160323815,0,0
160323816,0,0
160323817,0,0
160324201,1,8
160324202,1,8
160324203,0,0
160324204,0,0
160324205,1,8
160324206,0,0
160324407,0,0
160324408,0,0
160324409,1,8
160324411,0,0
160324412,0,0
160324713,0,0
160324714,0,0
160324715,0,0
160324716,0,0
160324717,0,0
160324718,0,0
160324919,0,0
160324920,0,0
160324921,0,0
160324922,0,0
160324923,0,0
160324924,0,0
160325019,0,0
160325020,0,0
160325021,1,8
160325022,0,0
160325023,1,8
160325024,0,0
160325301,1,8
160325302,1,8
160325303,1,8
160325305,0,0
160325306,0,0
160325607,0,0
160325608,0,0
160325609,0,0
160325610,0,0
160325611,0,0
160325612,0,0
160325813,0,0
160325814,0,0
160325815,0,0
160325816,0,0
160325817,0,0
160326201,0,0
160326202,0,0
160326203,1,8
160326204,0,0
160326205,0,0
160326206,0,0
160326507,0,0
160326508,0,0
160326509,0,0
160326510,0,0
160326511,0,0
160326712,0,0
160326713,0,0
160326715,0,0
160326716,0,0
160326717,0,0
160326918,0,0
160326919,0,0
160326920,0,0
160326921,1,8
160326922,0,0
160326923,0,0
160327019,0,0
160327020,1,8
160327021,0,0
160327022,0,0
160327023,0,0
160327024,0,0
160327402,1,8
160327403,0,0
160327404,0,0
160327406,0,0
160327607,0,0
160327608,0,0
160327609,0,0
160327610,0,0
160327611,1,8
160327612,0,0
160327813,0,0
160327814,0,0
160327815,0,0
160327816,0,0
160327817,0,0
160327818,1,8
160328301,0,0
160328302,0,0
160328303,0,0
160328304,0,0
160328305,0,0
160328306,0,0
160328507,0,0
160328508,0,0
160328509,1,8
160328510,0,0
160328511,0,0
160328713,0,0
160328714,0,0
160328715,0,0
160328716,0,0
160328717,0,0
160328718,0,0
160328919,0,0
160328920,0,0
160328921,0,0
160328922,0,0
160328923,0,0
160329201,0,0
160329202,0,0
160329203,0,0
160329204,1,8
160329205,0,0
160329206,0,0
160329408,0,0
160329409,0,0
160329410,1,8
160329614,1,8
160329616,1,8
160329617,0,0
160329618,0,0
160329819,0,0
160329820,0,0
160329821,0,0
160329822,0,0
160329823,0,0
160329824,0,0
160330019,0,0
160330020,0,0
160330021,0,0
160330022,0,0
160330023,0,0
160330301,0,0
160330304,1,8
160330305,0,0
160330306,1,8
160330507,0,0
160330508,0,0
160330509,0,0
160330510,0,0
160330512,0,0
160330713,0,0
160330714,1,8
160330715,0,0
160330716,0,0
160330717,0,0
160330718,0,0
160331201,0,0
160331204,0,0
160331206,0,0
160331207,1,8
160331409,0,0
160331410,1,8
160331411,0,0
160331412,0,0
160331413,0,0
160331615,0,0
160331616,0,0
160331617,0,0
160331618,0,0
160331619,0,0
160331620,0,0
160331921,0,0
160331922,0,0
160331923,1,8
160331924,0,0
160331925,0,0
160332019,0,0
160332020,0,0
160332022,0,0
160332024,0,0
160332301,0,0
160332302,1,8
160332303,0,0
160332304,0,0
160332306,0,0
160332507,0,0
160332508,0,0
160332509,0,0
160332510,0,0
160332511,0,0
160332512,0,0
160332813,0,0
160332814,0,0
160332815,0,0
160332816,0,0
160332818,0,0
160333201,0,0
160333202,0,0
160333203,0,0
160333204,0,0
160333205,0,0
160333206,0,0
160333407,0,0
160333408,0,0
160333409,0,0
160333410,0,0
160333411,1,8
160333713,1,8
160333714,0,0
160333715,1,8
160333716,0,0
160333717,0,0
160333718,0,0
160333919,1,8
160333920,0,0
160333921,0,0
160333923,0,0
160334019,0,0
160334020,0,0
160334021,0,0
160334022,0,0
160334023,0,0
160334024,0,0
160334301,0,0
160334302,0,0
160334303,0,0
160334304,0,0
160334305,0,0
160334306,0,0
160334607,0,0
160334608,0,0
160334608,0,0
160334609,0,0
160334610,0,0
160334611,0,0
160334612,0,0
160334813,0,0
160334814,0,0
160334815,0,0
160334816,0,0
160334817,0,0
160334818,1,8
160335201,0,0
160335202,0,0
160335203,0,0
160335204,0,0
160335205,0,0
160335206,0,0
160335407,0,0
160335408,0,0
160335409,0,0
160335410,0,0
160335411,0,0
160335412,1,8
160335713,0,0
160335714,0,0
160335715,0,0
160335716,0,0
160335718,1,8
160335919,0,0
160335920,0,0
160335921,0,0
160335922,0,0
160335923,0,0
160335924,0,0
160336201,0,0
160336202,0,0
160336203,0,0
160336204,0,0
160336205,0,0
160336206,0,0
160336507,0,0
160336508,0,0
160336510,0,0
160336511,0,0
160336512,0,0
160336713,0,0
160336714,0,0
160336715,1,8
160336716,1,8
160336717,1,8
160336919,0,0
160336920,0,0
160336921,0,0
160336922,0,0
160336923,0,0
160336924,0,0
160337019,0,0
160337019,0,0
160337020,0,0
160337021,0,0
160337022,0,0
160337023,0,0
160337024,0,0
160337401,0,0
160337402,0,0
160337403,0,0
160337404,0,0
160337405,0,0
160337406,0,0
160337607,0,0
160337609,0,0
160337610,0,0
160337611,0,0
160337612,0,0
160337813,0,0
160337814,1,8
160337815,1,8
160337816,1,8
160337817,0,0
160337818,1,8
160338301,0,0
160338302,0,0
160338304,0,0
160338305,0,0
160338306,0,0
160338507,0,0
160338508,0,0
160338509,0,0
160338510,0,0
160338511,0,0
160338512,1,8
160338713,0,0
160338714,0,0
160338715,0,0
160338716,0,0
160338717,0,0
160338718,0,0
160338919,1,8
160338920,0,0
160338921,0,0
160338922,0,0
160338923,0,0
160338924,0,0
160339201,1,8
160339202,1,8
160339203,0,0
160339204,0,0
160339205,1,8
160339206,1,8
160339407,0,0
160339408,0,0
160339409,0,0
160339410,0,0
160339411,0,0
160339412,0,0
160339613,0,0
160339614,0,0
160339615,0,0
160339616,0,0
160339617,0,0
160339618,0,0
160339819,0,0
160339820,0,0
160339821,0,0
160339822,0,0
160339824,0,0
160340019,0,0
160340021,0,0
160340022,0,0
160340023,0,0
160340024,0,0
160340301,0,0
160340303,1,8
160340304,0,0
160340305,0,0
160340306,0,0
160340507,0,0
160340508,0,0
160340509,0,0
160340509,0,0
160340510,0,0
160340512,0,0
160340713,0,0
160340714,0,0
160340715,0,0
160340716,0,0
160340717,0,0
160340718,0,0
160341201,0,0
160341202,0,0
160341203,0,0
160341204,0,0
160341205,0,0
160341206,0,0
160341407,0,0
160341408,0,0
160341409,0,0
160341410,0,0
160341411,0,0
160341412,0,0
160341613,0,0
160341614,0,0
160341615,0,0
160341616,0,0
160341617,0,0
160341618,1,8
160341919,0,0
160341921,0,0
160341922,1,8
160341923,0,0
160341924,0,0
160342019,0,0
160342020,0,0
160342021,0,0
160342022,0,0
160342023,0,0
160342301,0,0
160342302,0,0
160342303,0,0
160342304,1,8
160342305,1,8
160342306,0,0
160342507,0,0
160342507,0,0
160342508,0,0
160342509,0,0
160342510,0,0
160342512,0,0
160342813,0,0
160342814,0,0
160342816,0,0
160342817,0,0
160342818,0,0
160343201,1,8
160343202,0,0
160343203,0,0
160343204,0,0
160343205,0,0
160343206,0,0
160343407,0,0
160343408,0,0
160343409,0,0
160343410,0,0
160343411,0,0
160343713,0,0
160343715,0,0
160343716,0,0
160343717,0,0
160343718,0,0
160343919,0,0
160343920,0,0
160343921,0,0
160343922,0,0
160343923,0,0
160343924,0,0
160344019,0,0
160344020,0,0
160344021,0,0
160344022,0,0
160344023,0,0
160344024,0,0
160344301,0,0
160344302,0,0
160344303,1,8
160344304,1,8
160344305,1,8
160344306,0,0
160344607,0,0
160344608,0,0
160344610,0,0
160344611,0,0
160344612,0,0
160344813,0,0
160344814,0,0
160344815,0,0
160344816,0,0
160344817,0,0
160344818,0,0
160345201,1,8
160345202,0,0
160345203,0,0
160345204,0,0
160345206,0,0
160345507,0,0
160345508,0,0
160345509,0,0
160345510,0,0
160345511,0,0
160345512,0,0
160345713,0,0
160345714,0,0
160345715,0,0
160345716,0,0
160345717,0,0
160345718,0,0
160345920,0,0
160345921,0,0
160345922,0,0
160345923,0,0
160345924,0,0
160346020,0,0
160346021,0,0
160346022,0,0
160346023,0,0
160346024,0,0
160346401,0,0
160346402,0,0
160346403,0,0
160346404,0,0
160346405,0,0
160346406,0,0
160346607,1,8
160346608,0,0
160346609,0,0
160346610,0,0
160346611,0,0
160346612,0,0
160346814,0,0
160346816,0,0
160346817,0,0
160346818,0,0
160347301,0,0
160347302,0,0
160347303,0,0
160347304,0,0
160347506,1,8
160347507,1,8
160347508,0,0
160347509,1,8
160347510,0,0
160347511,1,8
160347712,0,0
160347713,0,0
160347714,0,0
160347715,0,0
160347716,0,0
160347717,0,0
160347918,0,0
160347919,0,0
160347920,0,0
160347921,0,0
160347923,0,0
160348201,0,0
160348202,0,0
160348203,0,0
160348204,0,0
160348205,0,0
160348206,0,0
160348407,0,0
160348408,0,0
160348409,0,0
160348410,0,0
160348411,0,0
160348412,0,0
160348613,0,0
160348614,0,0
160348615,0,0
160348616,0,0
160348617,0,0
160348618,1,8
160348819,0,0
160348820,0,0
160348821,0,0
160348822,0,0
160348823,0,0
160348824,0,0
160349019,1,8
160349020,0,0
160349021,0,0
160349022,0,0
160349023,0,0
160349024,0,0
160349301,0,0
160349302,0,0
160349303,0,0
160349304,1,8
160349305,1,8
160349306,1,8
160349507,0,0
160349508,0,0
160349509,0,0
160349510,0,0
160349511,0,0
160349512,0,0
160349713,0,0
160349714,0,0
160349715,0,0
160349716,0,0
160349717,1,8
160349718,1,8
160350201,0,0
160350202,0,0
160350203,0,0
160350204,0,0
160350205,0,0
160350206,0,0
160350407,0,0
160350408,0,0
160350409,0,0
160350410,1,8
160350411,0,0
160350412,0,0
160350613,0,0
160350614,0,0
160350615,0,0
160350616,0,0
160350617,0,0
160350618,0,0
160350919,0,0
160350920,0,0
160350921,0,0
160350922,0,0
160350923,0,0
160350924,0,0
160351019,0,0
160351020,0,0
160351021,0,0
160351022,0,0
160351023,0,0
160351024,0,0
160351301,0,0
160351302,0,0
160351303,0,0
160351304,0,0
160351305,0,0
160351306,0,0
160351507,0,0
160351508,0,0
160351509,0,0
160351510,1,8
160351511,0,0
160351512,0,0
160351813,0,0
160351814,0,0
160351815,0,0
160351816,0,0
160351817,0,0
200352701,0,0
200352702,0,0
200352703,0,0
200352704,0,0
200352705,0,0
200352706,0,0
200353501,0,0
200353502,0,0
200353503,0,0
200353504,0,0
200353505,0,0
200353506,0,0
200354001,1,8
200354002,0,0
200354003,0,0
200354004,0,0
200354005,0,0
200354006,0,0
200355901,0,0
200355902,0,0
200355903,0,0
200355904,0,0
200355905,0,0
200355906,1,8
200356702,0,0
200356703,0,0
200356705,0,0
200356706,0,0
200357901,0,0
200357904,1,8
200357905,0,0
200357906,0,0
200358201,0,0
200358202,0,0
200358203,0,0
200358204,1,8
200358205,0,0
200358206,0,0
200359201,1,8
200359202,0,0
200359203,0,0
200359204,0,0
200359205,1,8
200359206,0,0
200360401,0,0
200360402,0,0
200360403,0,0
200360404,0,0
200360405,0,0
200360406,0,0
200361601,0,0
200361602,0,0
200361603,0,0
200361604,0,0
200361605,0,0
200361606,0,0
200362801,0,0
200362802,0,0
200362803,0,0
200362804,0,0
200362806,0,0
200363301,0,0
200363302,0,0
200363303,0,0
200363305,0,0
200364001,0,0
200364002,0,0
200364003,0,0
200364004,0,0
200364005,0,0
200364006,0,0
200365501,0,0
200365502,0,0
200365503,0,0
200365504,0,0
200365505,0,0
200365506,0,0
200366701,0,0
200366703,0,0
200366704,0,0
200366705,0,0
200367401,0,0
200367402,1,8
200367403,0,0
200367404,0,0
200367405,0,0
200367406,1,8
200368301,0,0
200368302,0,0
200368303,0,0
200368304,0,0
200368305,0,0
200368306,0,0
200369902,0,0
200369904,0,0
200369905,0,0
200369906,0,0
200370201,0,0
200370202,0,0
200370204,0,0
200370205,0,0
200370206,0,0
200371501,0,0
200371502,0,0
200371503,0,0
200371504,0,0
200371505,0,0
200371506,0,0
200372402,0,0
200372403,0,0
200372404,0,0
200372405,0,0
200372406,0,0
200373601,0,0
200373602,0,0
200373603,0,0
200373604,0,0
200373605,0,0
200373606,0,0
200374701,0,0
200374702,0,0
200374703,0,0
200374704,0,0
200374705,0,0
200374706,0,0
200375601,0,0
200375602,0,0
200375603,0,0
200375604,0,0
200375605,0,0
200375606,0,0
200376901,0,0
200376902,0,0
200376903,0,0
200376904,0,0
200376905,0,0
200376906,0,0
200377020,0,0
200377021,0,0
200377022,0,0
200377023,0,0
200377024,0,0
200377301,1,8
200377302,0,0
200377303,0,0
200377304,0,0
200377305,0,0
200377306,0,0
200377507,1,8
200377508,0,0
200377509,0,0
200377510,0,0
200377511,0,0
200377512,0,0
200377813,1,8
200377814,0,0
200377815,0,0
200377816,1,8
200377817,0,0
200377818,0,0
200378201,0,0
200378202,0,0
200378203,0,0
200378204,0,0
200378205,0,0
200378206,0,0
200378407,0,0
200378408,0,0
200378410,0,0
200378411,0,0
200378412,0,0
200378713,0,0
200378714,0,0
200378715,0,0
200378716,0,0
200378717,0,0
200378718,1,8
200378920,0,0
200378921,0,0
200378922,0,0
200378924,0,0
200379201,0,0
200379202,0,0
200379203,0,0
200379204,0,0
200379205,0,0
200379206,0,0
200380801,0,0
200380802,0,0
200380803,0,0
200380804,0,0
200380805,0,0
200381001,0,0
200381002,0,0
200381003,0,0
200381005,0,0
200381006,0,0
200382801,0,0
200382802,0,0
200382803,0,0
200382804,0,0
200382805,0,0
200382806,0,0
200383001,0,0
200383002,0,0
200383003,0,0
200383004,0,0
200383005,1,8
200383006,0,0
200384401,0,0
200384402,0,0
200384403,0,0
200384404,0,0
200384405,0,0
200384406,1,8
200385501,0,0
200385502,0,0
200385503,0,0
200385504,0,0
200385505,0,0
200385506,0,0
200386301,0,0
200386304,0,0
200386306,0,0
200387601,0,0
200387602,0,0
200387603,0,0
200387604,1,8
200387605,0,0
200387606,0,0
200388301,0,0
200388302,0,0
200388305,0,0
200388306,0,0
200389801,0,0
200389802,0,0
200389803,0,0
200389804,1,8
200389806,0,0
200390301,0,0
200390302,0,0
200390303,0,0
200390304,0,0
200390305,0,0
200390306,0,0
200391801,0,0
200391802,0,0
200391803,0,0
200391804,0,0
200391805,0,0
200391806,0,0
200392001,0,0
200392002,0,0
200392003,0,0
200392004,0,0
200392005,0,0
200392006,0,0
200393301,0,0
200393302,0,0
200393303,0,0
200393304,0,0
200393305,0,0
200394501,0,0
200394502,0,0
200394503,0,0
200394504,0,0
200394505,0,0
200394506,0,0
200395701,0,0
200395702,0,0
200395703,0,0
200395704,0,0
200395705,0,0
200396901,0,0
200396902,0,0
200396903,0,0
200396904,0,0
200396906,0,0
200397201,0,0
200397202,0,0
200397203,0,0
200397204,0,0
200397205,0,0
200398001,0,0
200398002,0,0
200398003,0,0
200398004,0,0
200398005,0,0
200399502,0,0
200399503,0,0
200399504,0,0
200399506,0,0
200400301,0,0
200400302,0,0
200400304,0,0
200400306,0,0
200401503,0,0
200401505,0,0
200402702,0,0
200402703,0,0
200402704,0,0
