folioviv,foliohog,ing_cor,gasto_mon,ubica_geo,tam_loc
100117303,1,95145.27,55160.6,1001,1
100117304,1,108429.14,64500.18,1001,1
100117305,1,120608.34,27005.86,1001,1
100117306,1,174231.36,82683.91,1001,1
100118502,1,265353.24,206232.76,1001,1
100118503,1,81474.91,65786.05,1001,1
100118505,1,52846.69,56779.26,1001,1
100118506,1,62914.41,28804.12,1001,1
100119702,1,168747.5,66438.21,1001,1
100119703,1,75653.29,12701.34,1001,1
100119705,1,80139.32,50271.68,1001,1
100119706,1,190419.18,69453.18,1001,1
100120601,1,61868.83,67620.49,1001,1
100120602,1,62600.92,37871.71,1001,1
100120603,1,43391.98,26119.69,1001,1
100120605,1,199641.88,94327.18,1001,1
100120606,1,91515.51,46326.07,1001,1
100121802,1,70991.77,62505.96,1001,1
100121803,1,150920.34,48729.4,1001,1
100121804,1,156334.4,51601.75,1001,1
100121805,1,107671.16,105794.02,1001,1
100121806,1,133041.93,151084.01,1001,1
100122902,1,101660.23,30645.73,1001,1
100122903,1,73526.86,33842.74,1001,1
100122904,1,110890.58,34992.29,1001,1
100122906,1,153782.6,188494.33,1001,1
100123201,1,47400.72,24105.26,1001,1
100123202,1,69110.08,23816.75,1001,1
100123203,1,101915.0,29971.21,1001,1
100123204,1,143907.41,59351.18,1001,1
100123205,1,88973.19,32654.67,1001,1
100123206,1,343896.62,135407.67,1001,1
100124002,1,54689.5,47360.55,1001,1
100124003,1,88986.2,34083.16,1001,1
100124004,1,39430.21,11575.9,1001,1
100124005,1,121902.45,91300.65,1001,1
100125301,1,59079.95,76455.14,1001,1
100125302,1,48930.96,19900.32,1001,1
100125303,1,103239.5,35280.72,1001,1
100125304,1,50140.99,32909.91,1001,1
100125305,1,86801.89,38400.8,1001,1
100125306,1,79340.28,30003.08,1001,1
100126401,1,98995.79,51710.58,1001,1
100126402,1,81403.87,24155.13,1001,1
100126403,1,155208.94,41638.08,1001,1
100126404,1,69654.93,60378.75,1001,1
100127601,1,79475.4,27070.13,1001,1
100127602,1,129997.64,103622.28,1001,1
100127603,1,149599.49,89770.28,1001,1
100127604,1,106096.0,59574.84,1001,1
100127605,1,53114.74,50063.19,1001,1
100127606,1,207129.16,46418.91,1001,1
100128801,1,115377.02,56851.39,1001,1
100128802,1,79672.12,66992.59,1001,1
100128804,1,109573.75,114912.97,1001,1
100128805,1,152852.4,71825.12,1001,1
100128806,1,260065.55,129691.38,1001,1
100129001,1,116373.57,57737.81,1001,1
100129002,1,60399.7,37823.07,1001,1
100129003,1,118606.22,48989.51,1001,1
100129004,1,67328.0,17269.27,1001,1
100129005,1,155291.0,51999.44,1001,1
100129006,1,103948.1,40761.12,1001,1
100130701,1,81516.37,46261.52,1001,1
100130702,1,81741.17,40028.45,1001,1
100130703,1,130475.37,90693.04,1001,1
100130704,1,69786.84,56457.31,1001,1
100130705,1,84836.05,70724.68,1001,1
100130706,1,178032.77,95407.7,1001,1
100131501,1,42612.05,27434.97,1001,1
100131502,1,39200.57,20332.05,1001,1
100131503,1,49887.2,45068.47,1001,1
100131504,1,23446.69,17967.0,1001,1
100131505,1,61553.1,74827.68,1001,1
100131506,1,39865.65,15802.58,1001,1
100132701,1,54098.34,38146.95,1001,1
100132702,1,108811.44,88555.31,1001,1
100132703,1,49932.05,25272.31,1001,1
100132704,1,72176.88,32990.35,1001,1
100132705,1,55180.31,25225.63,1001,1
100132706,1,94393.89,46491.98,1001,1
100133901,1,58032.94,24720.02,1001,1
100133902,1,37320.01,36552.71,1001,1
100133903,1,50243.81,34854.76,1001,1
100133904,1,52485.25,52935.2,1001,1
100133905,1,102559.57,87822.64,1001,1
100133906,1,60592.18,17798.04,1001,1
100134901,1,48994.41,26207.06,1001,1
100134902,1,61209.55,56476.66,1001,1
100134903,1,92876.55,54287.13,1001,1
100134904,1,83029.05,32085.62,1001,1
100134905,1,61473.87,59361.94,1001,1
100134906,1,29497.83,28612.22,1001,1
100135301,1,173198.81,86909.74,1001,1
100135302,1,452070.1,219125.13,1001,1
100135303,1,151717.19,112193.67,1001,1
100135304,1,142632.76,63730.78,1001,1
100135305,1,206461.9,118679.99,1001,1
100135306,1,176275.58,150562.48,1001,1
100136501,1,348635.15,182997.78,1001,1
100136502,1,167030.14,78274.54,1001,1
100136504,1,214933.34,145826.19,1001,1
100136505,1,184719.28,97330.44,1001,1
100136506,1,302272.64,112890.23,1001,1
100137701,1,94426.22,113834.98,1001,1
100137702,1,145081.95,53957.99,1001,1
100137703,1,78590.13,70181.31,1001,1
100137704,1,156786.88,89193.41,1001,1
100137705,1,71606.55,49715.7,1001,1
100137706,1,68262.29,66908.3,1001,1
100138201,1,34109.69,24680.59,1001,1
100138202,1,77687.21,40194.83,1001,1
100138204,1,48560.41,31499.42,1001,1
100138205,1,32318.3,25582.65,1001,1
100138206,1,31728.43,32915.37,1001,1
100139201,1,94576.07,70213.21,1001,1
100139202,1,58408.5,0.0,1001,1
100139203,1,110520.66,97314.33,1001,1
100139204,1,119017.48,60441.81,1001,1
100139205,1,35851.64,32378.56,1001,1
100139206,1,49707.68,54872.34,1001,1
100140401,1,145393.96,77880.99,1001,1
100140402,1,62559.77,82539.02,1001,1
100140403,1,61863.87,12035.99,1001,1
100140404,1,118735.58,51409.12,1001,1
100140405,1,111960.76,25012.59,1001,1
100140406,1,311319.21,86231.93,1001,1
100141601,1,68065.54,29602.08,1001,1
100141602,1,50139.29,8416.96,1001,1
100141603,1,104458.82,20026.74,1001,1
100141604,1,57885.23,35824.13,1001,1
100141605,1,71360.64,21721.84,1001,1
100142801,1,56360.62,24485.39,1001,1
100142802,1,45909.82,32518.11,1001,1
100142803,1,33867.95,4821.34,1001,1
100142804,1,91967.19,77914.9,1001,1
100142805,1,25028.0,827.14,1001,1
100142806,1,108028.77,78754.56,1001,1
100143001,1,59657.91,26548.09,1001,1
100143002,1,74023.61,16791.17,1001,1
100143005,1,74029.09,24100.26,1001,1
100143006,1,113211.56,27597.16,1001,1
100144301,1,122677.02,57499.65,1001,1
100144302,1,33763.95,27607.56,1001,1
100144303,1,33994.55,55863.38,1001,1
100144304,1,79665.13,43670.86,1001,1
100144305,1,158320.44,91792.83,1001,1
100144306,1,59774.86,34290.03,1001,1
100145501,1,134725.39,109388.78,1001,1
100145502,1,65818.01,52549.69,1001,1
100145503,1,206490.36,100233.61,1001,1
100145504,1,59606.84,26052.26,1001,1
100145505,1,104140.56,79512.39,1001,1
100145506,1,45738.0,23668.9,1001,1
100146901,1,76880.22,36358.19,1001,1
100146904,1,76744.53,74900.77,1001,1
100146905,1,186440.18,54433.11,1001,1
100146906,1,241136.31,171555.01,1001,1
100147201,1,163075.13,146750.63,1001,1
100147203,1,502602.58,287689.42,1001,1
100147204,1,144276.52,52046.93,1001,1
100147205,1,83571.41,88215.41,1001,1
100147206,1,83375.49,26158.36,1001,1
100148701,1,165434.55,46245.39,1001,1
100148702,1,116803.22,18818.41,1001,1
100148704,1,70698.13,23225.48,1001,1
100148705,1,73531.57,27429.73,1001,1
100148706,1,120512.8,57463.73,1001,1
100149901,1,115705.86,51256.05,1001,1
100149902,1,25732.39,26668.64,1001,1
100149905,1,913080.26,53526.41,1001,1
100149906,1,76420.5,33255.28,1001,1
100150201,1,18974.16,27558.49,1001,1
100150202,1,72684.3,28542.21,1001,1
100150203,1,18573.61,29058.53,1001,1
100150204,1,69046.48,28332.48,1001,1
100150206,1,45275.35,16440.47,1001,1
100151401,1,153105.07,68768.22,1001,1
100151402,1,160381.63,80645.06,1001,1
100151403,1,37259.8,34646.37,1001,1
100151404,1,275599.21,257685.86,1001,1
100151405,1,22683.02,19167.0,1001,1
100151406,1,66318.15,34165.39,1001,1
100152901,1,21481.32,6420.8,1001,1
100152903,1,66823.42,32779.25,1001,1
100152904,1,42020.84,5309.11,1001,1
100152905,1,22881.64,18546.25,1001,1
100152906,1,73274.88,75739.76,1001,1
100153601,1,56184.65,7719.41,1001,1
100153602,1,190450.79,67955.58,1001,1
100153603,1,65668.99,41871.91,1001,1
100153604,1,137047.27,19919.88,1001,1
100153605,1,48192.78,86822.45,1001,1
100153606,1,29149.18,64943.36,1001,1
100154401,1,92132.58,77213.51,1001,1
100154402,1,53959.38,36347.58,1001,1
100154404,1,51189.84,38324.97,1001,1
100154405,1,67263.25,99114.67,1001,1
100154406,1,149421.42,37374.86,1001,1
100155801,1,156147.33,16625.47,1001,1
100155802,1,123983.57,65373.55,1001,1
100155803,1,134762.89,24897.35,1001,1
100155804,1,106229.46,44565.9,1001,1
100155805,1,48688.5,17303.68,1001,1
100155806,1,141196.65,81619.78,1001,1
100156402,1,94462.9,265012.54,1001,1
100156403,1,31573.27,15910.35,1001,1
100156404,1,63277.66,27976.18,1001,1
100156406,1,58763.72,28799.48,1001,1
100157001,1,46861.83,25035.3,1001,1
100157002,1,41673.9,36370.56,1001,1
100157003,1,75767.25,118349.01,1001,1
100157004,1,85447.09,46587.98,1001,1
100157005,1,76730.34,36456.02,1001,1
100157006,1,164209.35,132152.53,1001,1
100158601,1,67843.67,46478.57,1001,1
100158602,1,33913.16,8050.67,1001,1
100158603,1,70753.81,34430.7,1001,1
100158604,1,120767.96,89602.21,1001,1
100158605,1,20370.19,16435.07,1001,1
100158606,1,129975.24,69259.21,1001,1
100159301,1,70923.89,34734.53,1001,1
100159302,1,121548.89,76842.66,1001,1
100159303,1,109888.69,53779.4,1001,1
100159304,1,54703.69,39497.24,1001,1
100159305,1,169661.17,119994.25,1001,1
100159306,1,60453.06,68569.75,1001,1
100160501,1,77400.93,49376.83,1001,1
100160502,1,62853.25,51258.12,1001,1
100160503,1,125300.05,79434.58,1001,1
100160504,1,158776.68,123558.36,1001,1
100160505,1,60241.11,40287.07,1001,1
100161801,1,37032.77,19012.97,1001,1
100161802,1,121457.81,96291.88,1001,1
100161803,1,54849.47,25112.18,1001,1
100161804,1,66842.98,29637.17,1001,1
100161805,1,130657.33,90249.79,1001,1
100161806,1,115942.53,66000.08,1001,1
100162001,1,99542.91,37152.51,1001,1
100162002,1,96369.7,78078.44,1001,1
100162003,1,68296.12,55889.2,1001,1
100162004,1,122475.38,64002.93,1001,1
100162005,1,99932.48,51496.95,1001,1
100162006,1,54283.09,9148.91,1001,1
100163701,1,134260.54,54758.07,1001,1
100163704,1,49824.12,34606.08,1001,1
100163705,1,34106.55,80439.05,1001,1
100163706,1,45646.32,49492.4,1001,1
100164601,1,179478.68,147883.61,1001,1
100164602,1,152822.95,112858.06,1001,1
100164603,1,39777.04,24104.46,1001,1
100164604,1,33540.96,8725.08,1001,1
100164605,1,164048.32,73468.83,1001,1
100164606,1,176508.17,142691.24,1001,1
100165902,1,28211.04,9264.94,1001,1
100165904,1,102723.64,32898.32,1001,1
100165905,1,110721.69,59420.28,1001,1
100166201,1,73087.9,34130.2,1001,1
100166202,1,115234.67,30138.86,1001,1
100166203,1,69915.39,21955.36,1001,1
100166204,1,85541.45,59351.29,1001,1
100166205,1,59149.22,30278.4,1001,1
100167401,1,173465.02,100806.75,1001,1
100167402,1,74039.46,67722.33,1001,1
100167403,1,50981.67,33427.38,1001,1
100167404,1,52148.03,11117.19,1001,1
100167405,1,121125.79,74405.22,1001,1
100167406,1,39986.06,13552.47,1001,1
100168601,1,49428.29,50218.74,1001,1
100168602,1,103524.52,79823.45,1001,1
100168603,1,138983.58,183237.63,1001,1
100168604,1,34779.59,33232.07,1001,1
100168605,1,52719.85,53719.4,1001,1
100168606,1,60003.48,55552.07,1001,1
100169801,1,99618.25,81694.17,1001,1
100169802,1,36983.58,33869.35,1001,1
100169803,1,49020.77,19795.59,1001,1
100169804,1,166572.38,95354.28,1001,1
100169805,1,77090.13,61482.05,1001,1
100169806,1,80404.9,32474.08,1001,1
100170301,1,10369.56,50100.4,1001,1
100170302,1,31049.17,12664.42,1001,1
100170303,1,47903.85,37578.47,1001,1
100170304,1,177508.98,229141.6,1001,1
100170305,1,30572.21,19548.06,1001,1
100170306,1,40195.46,15665.87,1001,1
100171501,1,161449.31,20159.21,1001,1
100171502,1,268682.45,92749.46,1001,1
100171504,1,45027.6,23861.61,1001,1
100171505,1,50923.42,16122.09,1001,1
100171506,1,70993.44,16315.33,1001,1
100172701,1,58868.83,51240.45,1001,1
100172702,1,36688.52,49912.39,1001,1
100172704,1,95588.35,64298.82,1001,1
100172705,1,128200.37,58406.35,1001,1
100172706,1,37618.12,17560.54,1001,1
100172706,2,44183.58,51838.52,1001,1
100173901,1,47054.38,19771.5,1001,1
100173902,1,12843.13,4678.66,1001,1
100173903,1,51655.31,14873.06,1001,1
100173904,1,32400.45,6749.92,1001,1
100173905,1,113836.13,101708.73,1001,1
100173906,1,98733.3,30407.54,1001,1
100174202,1,72896.49,40330.39,1001,1
100174203,1,44829.65,19252.66,1001,1
100174204,1,24501.93,23210.06,1001,1
100174205,1,60537.01,44323.38,1001,1
100174206,1,49633.62,10860.86,1001,1
100175401,1,122991.6,81462.66,1001,1
100175402,1,61367.6,64707.81,1001,1
100175403,1,30428.53,22555.02,1001,1
100175404,1,104214.18,94778.07,1001,1
100175405,1,190102.97,206675.79,1001,1
100175406,1,73061.88,73387.61,1001,1
100176601,1,106091.79,23945.78,1001,1
100176602,1,105663.87,39443.26,1001,1
100176603,1,34475.39,22243.24,1001,1
100176604,1,44409.82,14761.64,1001,1
100176605,1,30098.32,31140.32,1001,1
100176606,1,61549.14,21725.1,1001,1
100177801,1,24594.91,22519.15,1001,1
100177802,1,73327.85,38749.97,1001,1
100177802,2,124374.42,35692.9,1001,1
100177803,1,34035.72,62961.79,1001,1
100177803,2,76089.32,23334.36,1001,1
100177803,3,35375.41,28824.76,1001,1
100177804,1,48024.56,30205.64,1001,1
100177805,1,76820.14,23349.22,1001,1
100177805,2,42252.91,13278.44,1001,1
100177806,1,62994.91,28820.62,1001,1
100178001,1,53433.54,32602.93,1001,1
100178002,1,117508.49,67935.33,1001,1
100178003,1,61535.74,28636.03,1001,1
100178004,1,55666.19,37087.39,1001,1
100178005,1,47749.37,20997.47,1001,1
100178006,1,80211.83,45122.89,1001,1
100179001,1,107539.06,45816.52,1001,1
100179002,1,176418.46,68412.62,1001,1
100179003,1,27236.66,22071.39,1001,1
100179004,1,40635.22,58432.14,1001,1
100179005,1,60501.72,50893.69,1001,1
100179006,1,68523.78,32712.92,1001,1
100180001,1,72718.26,40752.02,1001,1
100180001,2,31793.47,36301.3,1001,1
100180001,3,43532.6,35478.67,1001,1
100180002,1,263559.22,125197.81,1001,1
100180004,1,114380.19,52789.05,1001,1
100180005,1,152951.08,101045.11,1001,1
100180006,1,69473.07,55951.14,1001,1
100180006,2,72129.09,62447.38,1001,1
100180006,3,33154.1,29824.33,1001,1
100181301,1,34727.79,12412.39,1001,1
100181302,1,57135.81,23170.97,1001,1
100181303,1,37468.02,15299.53,1001,1
100181304,1,36539.59,34743.88,1001,1
100181305,1,129678.36,31866.42,1001,1
100181306,1,178376.7,71573.69,1001,1
100182501,1,292555.19,163106.82,1001,1
100182502,1,57180.9,50021.8,1001,1
100182503,1,79240.65,69930.28,1001,1
100182504,1,51327.12,38417.49,1001,1
100182505,1,63050.47,46424.76,1001,1
100182506,1,110219.99,106868.02,1001,1
100183701,1,37377.04,16234.93,1001,1
100183702,1,93388.51,61920.24,1001,1
100183703,1,60885.22,29293.77,1001,1
100183704,1,61844.24,26044.59,1001,1
100183705,1,43032.76,14228.88,1001,1
100183706,1,91672.06,23024.99,1001,1
100184901,1,45100.05,41673.08,1001,1
100184902,1,222736.34,83357.75,1001,1
100184903,1,18981.4,12720.89,1001,1
100184904,1,383407.21,131407.27,1001,1
100184906,1,100837.12,52976.81,1001,1
100185301,1,113277.96,48900.94,1001,3
100185302,1,43526.76,28925.23,1001,3
100185304,1,36100.96,59674.34,1001,3
100185305,1,62339.66,34754.21,1001,3
100185306,1,74919.42,32359.1,1001,3
100186301,1,248969.84,121523.46,1001,1
100186302,1,333794.7,134380.65,1001,1
100186303,1,217557.27,72581.7,1001,1
100186304,1,84430.21,79922.55,1001,1
100186305,1,120499.61,58905.7,1001,1
100186306,1,184233.29,84352.26,1001,1
100187501,1,304517.56,148784.92,1001,1
100187502,1,323146.36,419974.48,1001,1
100187503,1,118978.2,82201.19,1001,1
100187504,1,115450.51,112809.11,1001,1
100187505,1,135261.09,134215.27,1001,1
100187506,1,168993.42,102484.85,1001,1
100188701,1,266075.36,164582.01,1001,1
100188702,1,267250.15,219293.8,1001,1
100188704,1,142633.43,79921.39,1001,1
100188705,1,62441.28,65667.06,1001,1
100189201,1,41197.66,31263.94,1001,1
100189202,1,62049.7,21820.15,1001,1
100189203,1,39952.51,27355.88,1001,1
100189204,1,44940.8,12378.66,1001,1
100189205,1,43758.74,177868.27,1001,1
100189206,1,73829.63,60768.85,1001,1
100190301,1,48350.53,48887.79,1001,1
100190302,1,66180.91,52044.2,1001,1
100190303,1,105003.67,52755.18,1001,1
100190304,1,27817.31,17345.62,1001,1
100190305,1,148850.83,84846.21,1001,1
100190306,1,53467.77,28709.65,1001,1
100191902,1,202184.41,147514.63,1001,1
100191903,1,127552.57,270140.53,1001,1
100191905,1,80176.14,58081.18,1001,1
100192501,1,105119.09,112461.61,1001,1
100192502,1,91571.51,50210.11,1001,1
100192503,1,78615.57,99430.26,1001,1
100192504,1,91291.36,55197.08,1001,1
100192505,1,110973.2,72838.3,1001,1
100192506,1,75143.31,82074.42,1001,1
100193201,1,147833.18,62667.54,1001,1
100193202,1,90981.92,24294.31,1001,1
100193203,1,86394.88,32198.53,1001,1
100193204,1,111346.65,20626.45,1001,1
100193205,1,91977.99,50802.24,1001,1
100193206,1,25961.52,39821.41,1001,1
100194401,1,170398.12,38949.78,1001,1
100194402,1,163751.35,96136.09,1001,1
100194403,1,67342.2,22313.44,1001,1
100194404,1,52826.07,53675.41,1001,1
100194405,1,181980.16,111700.06,1001,1
100194406,1,56462.32,26355.75,1001,1
100195401,1,81187.56,11243.48,1001,1
100195402,1,53559.77,66158.59,1001,1
100195403,1,26361.83,8751.53,1001,1
100195404,1,31749.09,18511.04,1001,1
100195406,1,37327.84,51316.1,1001,1
100196601,1,88721.29,76002.62,1001,1
100196602,1,26557.37,30506.77,1001,1
100196603,1,85093.49,53730.03,1001,1
100196604,1,39073.77,31127.49,1001,1
100196605,1,42425.04,25596.87,1001,1
100196606,1,61887.09,118432.91,1001,1
100197601,1,105245.87,93056.6,1001,1
100197603,1,114885.24,102051.19,1001,1
100197604,1,62602.31,15698.24,1001,1
100197605,1,121731.82,39649.06,1001,1
100197606,1,70868.84,62525.72,1001,1
100198801,1,71556.86,58693.04,1001,1
100198802,1,78510.69,44988.33,1001,1
100198803,1,235118.33,151926.01,1001,1
100198804,1,262587.04,139874.24,1001,1
100198805,1,60491.76,44215.8,1001,1
100198806,1,104321.03,38763.88,1001,1
100199001,1,80055.58,33386.63,1001,1
100199002,1,60286.36,51746.77,1001,1
100199003,1,84820.15,55913.0,1001,1
100199004,1,69042.2,19860.13,1001,1
100199005,1,78157.39,42417.06,1001,1
100199006,1,50090.09,35901.67,1001,1
100200802,1,193525.52,231599.0,1001,1
100200803,1,207386.38,192646.15,1001,1
100200806,1,549625.25,278314.87,1001,1
100201301,1,69375.23,30750.47,1001,1
100201304,1,23986.4,7561.94,1001,1
100201305,1,74833.5,61060.82,1001,1
100201306,1,109112.97,72745.32,1001,1
100202002,1,113556.69,28616.52,1001,1
100202003,1,131795.82,77616.22,1001,1
100202004,1,122609.87,100047.25,1001,1
100203302,1,84066.38,38754.86,1001,1
100203303,1,42705.48,99740.44,1001,1
100203304,1,218124.81,183552.71,1001,1
100203306,1,58353.25,96523.44,1001,1
100204501,1,55851.16,51233.21,1001,1
100204502,1,48201.46,27048.54,1001,1
100204503,1,150171.33,98197.85,1001,1
100205501,1,502707.67,255477.45,1001,1
100205502,1,218743.83,120806.82,1001,1
100205503,1,200167.9,65231.46,1001,1
100205504,1,156682.56,127420.51,1001,1
100205505,1,49157.6,43725.92,1001,1
100206701,1,54852.23,31851.07,1001,1
100206702,1,100622.93,99997.58,1001,1
100206703,1,56360.64,64753.92,1001,1
100206704,1,170371.15,67600.28,1001,1
100206706,1,53997.32,10217.07,1001,1
100207301,1,89368.85,82745.77,1001,1
100207302,1,209710.71,78048.69,1001,1
100207303,1,115584.63,31415.21,1001,1
100207304,1,80659.15,51673.04,1001,1
100207305,1,32478.25,38663.6,1001,1
100207306,1,29005.41,31555.83,1001,1
100208901,1,78655.29,37995.85,1001,1
100208902,1,43508.14,45388.88,1001,1
100208903,1,47253.06,24063.99,1001,1
100208904,1,36443.69,35933.73,1001,1
100208905,1,54631.91,29705.52,1001,1
100208906,1,106580.63,65505.87,1001,1
100209701,1,69652.54,42276.76,1001,1
100209702,1,109169.77,97399.78,1001,1
100209703,1,158676.74,58391.35,1001,1
100210901,1,40108.68,48503.85,1001,1
100210902,1,51417.06,28196.01,1001,1
100210903,1,84011.76,79585.61,1001,1
100210904,1,56710.24,62704.54,1001,1
100210905,1,115860.31,66030.95,1001,1
100210906,1,40802.94,20393.38,1001,1
100211201,1,101016.24,48513.64,1001,1
100211202,1,68222.22,32049.77,1001,1
100211203,1,64495.54,31363.94,1001,1
100211204,1,112329.23,65143.44,1001,1
100211205,1,58891.56,37710.71,1001,1
100211206,1,43656.84,37802.89,1001,1
100212702,1,74495.94,49902.33,1001,1
100212704,1,77049.19,60747.56,1001,1
100212705,1,68471.48,34040.5,1001,1
100213901,1,35217.39,23794.94,1001,1
100213902,1,42475.45,24109.25,1001,1
100213903,1,29284.71,13422.3,1001,1
100213904,1,46956.52,31304.63,1001,1
100213905,1,57180.9,22301.14,1001,1
100213906,1,26608.67,29371.1,1001,1
100214201,1,110091.24,102370.52,1001,1
100214202,1,175474.13,124633.57,1001,1
100214203,1,87138.22,28126.31,1001,1
100214204,1,327839.53,94643.2,1001,1
100214206,1,111016.45,85936.99,1001,1
100215201,1,106656.8,51674.01,1001,1
100215202,1,107545.9,48943.11,1001,1
100215203,1,95564.54,72699.04,1001,1
100215205,1,33873.62,28638.11,1001,1
100215206,1,80678.54,54811.74,1001,1
100216801,1,96860.64,52795.48,1001,1
100216802,1,54315.38,70891.76,1001,1
100216803,1,118229.49,86597.82,1001,1
100216804,1,320114.7,128765.81,1001,1
100216805,1,919810.02,182660.0,1001,1
100216806,1,58093.18,37342.98,1001,1
100217401,1,117391.3,83087.8,1001,1
100217402,1,218762.53,75787.21,1001,1
100217403,1,177518.04,86073.25,1001,1
100217404,1,152995.25,86109.41,1001,1
100217405,1,134195.28,74926.89,1001,1
100217406,1,230538.18,177664.48,1001,1
100218602,1,84836.05,207293.29,1001,1
100218603,1,168353.83,84079.15,1001,1
100218604,1,126042.14,84066.98,1001,1
100219401,1,34133.03,21768.0,1001,1
100219402,1,142973.24,90034.89,1001,1
100219403,1,169325.87,75359.15,1001,1
